Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,61,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.Zoom100ToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,60,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.Zoom50ToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,60,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.Zoom50ToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,60,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.Zoom50ToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,59,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.Zoom25ToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,59,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.Zoom25ToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,59,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.Zoom25ToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,58,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.ZoomToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,58,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.ZoomToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,58,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.ZoomToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,57,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.MediaToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,57,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.MediaToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,57,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.MediaToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,56,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.ExitToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,56,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.ExitToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,56,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.ExitToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,55,8,T:System.Windows.Forms.ToolStripSeparator,,,,,Me.ToolStripMenuItem3 = New System.Windows.Forms.ToolStripSeparator()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,55,8,M:System.Windows.Forms.ToolStripSeparator.#ctor,,,,,Me.ToolStripMenuItem3 = New System.Windows.Forms.ToolStripSeparator()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,55,8,T:System.Windows.Forms.ToolStripSeparator,,,,,Me.ToolStripMenuItem3 = New System.Windows.Forms.ToolStripSeparator()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,54,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.SaveStateToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,54,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.SaveStateToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,54,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.SaveStateToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,53,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.LoadStateToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,53,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.LoadStateToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,53,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.LoadStateToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,52,8,T:System.Windows.Forms.ToolStripSeparator,,,,,Me.ToolStripMenuItem2 = New System.Windows.Forms.ToolStripSeparator()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,52,8,M:System.Windows.Forms.ToolStripSeparator.#ctor,,,,,Me.ToolStripMenuItem2 = New System.Windows.Forms.ToolStripSeparator()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,52,8,T:System.Windows.Forms.ToolStripSeparator,,,,,Me.ToolStripMenuItem2 = New System.Windows.Forms.ToolStripSeparator()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,51,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.HardResetToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,51,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.HardResetToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,51,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.HardResetToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,50,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.SoftResetToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,50,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.SoftResetToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,50,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.SoftResetToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,49,8,T:System.Windows.Forms.ToolStripSeparator,,,,,Me.ToolStripMenuItem1 = New System.Windows.Forms.ToolStripSeparator()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,49,8,M:System.Windows.Forms.ToolStripSeparator.#ctor,,,,,Me.ToolStripMenuItem1 = New System.Windows.Forms.ToolStripSeparator()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,49,8,T:System.Windows.Forms.ToolStripSeparator,,,,,Me.ToolStripMenuItem1 = New System.Windows.Forms.ToolStripSeparator()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,48,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.V20EmulationToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,48,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.V20EmulationToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,48,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.V20EmulationToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,47,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.INT13EmulationToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,47,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.INT13EmulationToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,47,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.INT13EmulationToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,46,8,T:System.Windows.Forms.ToolStripSeparator,,,,,Me.ToolStripMenuItem5 = New System.Windows.Forms.ToolStripSeparator()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,46,8,M:System.Windows.Forms.ToolStripSeparator.#ctor,,,,,Me.ToolStripMenuItem5 = New System.Windows.Forms.ToolStripSeparator()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,46,8,T:System.Windows.Forms.ToolStripSeparator,,,,,Me.ToolStripMenuItem5 = New System.Windows.Forms.ToolStripSeparator()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,45,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.ToolStripMenuItemSpeed200 = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,45,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.ToolStripMenuItemSpeed200 = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,45,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.ToolStripMenuItemSpeed200 = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,44,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.ToolStripMenuItemSpeed150 = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,44,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.ToolStripMenuItemSpeed150 = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,44,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.ToolStripMenuItemSpeed150 = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,43,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.ToolStripMenuItemSpeed100 = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,43,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.ToolStripMenuItemSpeed100 = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,43,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.ToolStripMenuItemSpeed100 = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,42,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.ToolStripMenuItemSpeed50 = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,42,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.ToolStripMenuItemSpeed50 = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,42,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.ToolStripMenuItemSpeed50 = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,41,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.ToolStripMenuItemSpeed25 = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,41,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.ToolStripMenuItemSpeed25 = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,41,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.ToolStripMenuItemSpeed25 = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,40,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.EmulationSpeedToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,40,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.EmulationSpeedToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,40,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.EmulationSpeedToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,39,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.MHz4770ToolStripMenuItem4 = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,39,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.MHz4770ToolStripMenuItem4 = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,39,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.MHz4770ToolStripMenuItem4 = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,38,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.MHz3816ToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,38,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.MHz3816ToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,38,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.MHz3816ToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,37,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.MHz1908ToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,37,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.MHz1908ToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,37,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.MHz1908ToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,36,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.MHz0954ToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,36,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.MHz0954ToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,36,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.MHz0954ToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,35,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.MHz0477ToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,35,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.MHz0477ToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,35,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.MHz0477ToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,34,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.CPUClockToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,34,8,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,Me.CPUClockToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,34,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.CPUClockToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,x8086NetEmuWinForms\x8086NetEmuWinForms.vbproj,File,x8086NetEmuWinForms\FormEmulator.Designer.vb,33,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,Me.EmulatorToolStripMenuItem = New System.Windows.Forms.ToolStripMenuItem()
